areaCode,areaName,areaType,date,newPeopleVaccinatedSecondDoseByVaccinationDate
E12000004,East Midlands,region,2022-01-08,3736
E12000004,East Midlands,region,2022-01-07,2302
E12000004,East Midlands,region,2022-01-06,2168
E12000004,East Midlands,region,2022-01-05,2719
E12000004,East Midlands,region,2022-01-04,2691
E12000004,East Midlands,region,2022-01-03,1850
E12000004,East Midlands,region,2022-01-02,1681
E12000004,East Midlands,region,2022-01-01,117
E12000004,East Midlands,region,2021-12-31,1427
E12000004,East Midlands,region,2021-12-30,3010
E12000004,East Midlands,region,2021-12-29,3262
E12000004,East Midlands,region,2021-12-28,2373
E12000004,East Midlands,region,2021-12-27,1819
E12000004,East Midlands,region,2021-12-26,239
E12000004,East Midlands,region,2021-12-25,29
E12000004,East Midlands,region,2021-12-24,955
E12000004,East Midlands,region,2021-12-23,2863
E12000004,East Midlands,region,2021-12-22,3666
E12000004,East Midlands,region,2021-12-21,4042
E12000004,East Midlands,region,2021-12-20,3502
E12000004,East Midlands,region,2021-12-19,3251
E12000004,East Midlands,region,2021-12-18,3363
E12000004,East Midlands,region,2021-12-17,2981
E12000004,East Midlands,region,2021-12-16,2807
E12000004,East Midlands,region,2021-12-15,2583
E12000004,East Midlands,region,2021-12-14,2595
E12000004,East Midlands,region,2021-12-13,2181
E12000004,East Midlands,region,2021-12-12,2978
E12000004,East Midlands,region,2021-12-11,3152
E12000004,East Midlands,region,2021-12-10,2419
E12000004,East Midlands,region,2021-12-09,2290
E12000004,East Midlands,region,2021-12-08,1978
E12000004,East Midlands,region,2021-12-07,1915
E12000004,East Midlands,region,2021-12-06,1762
E12000004,East Midlands,region,2021-12-05,3061
E12000004,East Midlands,region,2021-12-04,2970
E12000004,East Midlands,region,2021-12-03,2334
E12000004,East Midlands,region,2021-12-02,2033
E12000004,East Midlands,region,2021-12-01,2298
E12000004,East Midlands,region,2021-11-30,2459
E12000004,East Midlands,region,2021-11-29,2115
E12000004,East Midlands,region,2021-11-28,2712
E12000004,East Midlands,region,2021-11-27,2780
E12000004,East Midlands,region,2021-11-26,1840
E12000004,East Midlands,region,2021-11-25,1413
E12000004,East Midlands,region,2021-11-24,1702
E12000004,East Midlands,region,2021-11-23,1317
E12000004,East Midlands,region,2021-11-22,1104
E12000004,East Midlands,region,2021-11-21,1167
E12000004,East Midlands,region,2021-11-20,1804
E12000004,East Midlands,region,2021-11-19,1337
E12000004,East Midlands,region,2021-11-18,1175
E12000004,East Midlands,region,2021-11-17,1390
E12000004,East Midlands,region,2021-11-16,1387
E12000004,East Midlands,region,2021-11-15,1005
E12000004,East Midlands,region,2021-11-14,1306
E12000004,East Midlands,region,2021-11-13,1779
E12000004,East Midlands,region,2021-11-12,1478
E12000004,East Midlands,region,2021-11-11,1280
E12000004,East Midlands,region,2021-11-10,1523
E12000004,East Midlands,region,2021-11-09,1428
E12000004,East Midlands,region,2021-11-08,1268
E12000004,East Midlands,region,2021-11-07,1070
E12000004,East Midlands,region,2021-11-06,1839
E12000004,East Midlands,region,2021-11-05,1219
E12000004,East Midlands,region,2021-11-04,1048
E12000004,East Midlands,region,2021-11-03,1150
E12000004,East Midlands,region,2021-11-02,1399
E12000004,East Midlands,region,2021-11-01,1187
E12000004,East Midlands,region,2021-10-31,1224
E12000004,East Midlands,region,2021-10-30,2080
E12000004,East Midlands,region,2021-10-29,1454
E12000004,East Midlands,region,2021-10-28,1265
E12000004,East Midlands,region,2021-10-27,1369
E12000004,East Midlands,region,2021-10-26,1239
E12000004,East Midlands,region,2021-10-25,1356
E12000004,East Midlands,region,2021-10-24,1704
E12000004,East Midlands,region,2021-10-23,2424
E12000004,East Midlands,region,2021-10-22,1530
E12000004,East Midlands,region,2021-10-21,1877
E12000004,East Midlands,region,2021-10-20,1624
E12000004,East Midlands,region,2021-10-19,1502
E12000004,East Midlands,region,2021-10-18,1354
E12000004,East Midlands,region,2021-10-17,1590
E12000004,East Midlands,region,2021-10-16,2579
E12000004,East Midlands,region,2021-10-15,1709
E12000004,East Midlands,region,2021-10-14,1545
E12000004,East Midlands,region,2021-10-13,1973
E12000004,East Midlands,region,2021-10-12,1847
E12000004,East Midlands,region,2021-10-11,1760
E12000004,East Midlands,region,2021-10-10,1652
E12000004,East Midlands,region,2021-10-09,2956
E12000004,East Midlands,region,2021-10-08,1883
E12000004,East Midlands,region,2021-10-07,1643
E12000004,East Midlands,region,2021-10-06,1702
E12000004,East Midlands,region,2021-10-05,1835
E12000004,East Midlands,region,2021-10-04,1571
E12000004,East Midlands,region,2021-10-03,1747
E12000004,East Midlands,region,2021-10-02,2810
E12000004,East Midlands,region,2021-10-01,2083
E12000004,East Midlands,region,2021-09-30,1892
E12000004,East Midlands,region,2021-09-29,2307
E12000004,East Midlands,region,2021-09-28,2284
E12000004,East Midlands,region,2021-09-27,2331
E12000004,East Midlands,region,2021-09-26,2334
E12000004,East Midlands,region,2021-09-25,4081
E12000004,East Midlands,region,2021-09-24,2639
E12000004,East Midlands,region,2021-09-23,2746
E12000004,East Midlands,region,2021-09-22,2809
E12000004,East Midlands,region,2021-09-21,2902
E12000004,East Midlands,region,2021-09-20,2959
E12000004,East Midlands,region,2021-09-19,3118
E12000004,East Midlands,region,2021-09-18,6178
E12000004,East Midlands,region,2021-09-17,3762
E12000004,East Midlands,region,2021-09-16,3925
E12000004,East Midlands,region,2021-09-15,4327
E12000004,East Midlands,region,2021-09-14,3835
E12000004,East Midlands,region,2021-09-13,4555
E12000004,East Midlands,region,2021-09-12,4777
E12000004,East Midlands,region,2021-09-11,6262
E12000004,East Midlands,region,2021-09-10,5722
E12000004,East Midlands,region,2021-09-09,5761
E12000004,East Midlands,region,2021-09-08,5352
E12000004,East Midlands,region,2021-09-07,5436
E12000004,East Midlands,region,2021-09-06,5536
E12000004,East Midlands,region,2021-09-05,5433
E12000004,East Midlands,region,2021-09-04,8723
E12000004,East Midlands,region,2021-09-03,6516
E12000004,East Midlands,region,2021-09-02,7355
E12000004,East Midlands,region,2021-09-01,8335
E12000004,East Midlands,region,2021-08-31,8465
E12000004,East Midlands,region,2021-08-30,4843
E12000004,East Midlands,region,2021-08-29,7056
E12000004,East Midlands,region,2021-08-28,9901
E12000004,East Midlands,region,2021-08-27,9051
E12000004,East Midlands,region,2021-08-26,8935
E12000004,East Midlands,region,2021-08-25,10184
E12000004,East Midlands,region,2021-08-24,11424
E12000004,East Midlands,region,2021-08-23,9362
E12000004,East Midlands,region,2021-08-22,9807
E12000004,East Midlands,region,2021-08-21,16294
E12000004,East Midlands,region,2021-08-20,12044
E12000004,East Midlands,region,2021-08-19,11673
E12000004,East Midlands,region,2021-08-18,11423
E12000004,East Midlands,region,2021-08-17,11183
E12000004,East Midlands,region,2021-08-16,8763
E12000004,East Midlands,region,2021-08-15,11993
E12000004,East Midlands,region,2021-08-14,18636
E12000004,East Midlands,region,2021-08-13,11528
E12000004,East Midlands,region,2021-08-12,13254
E12000004,East Midlands,region,2021-08-11,11160
E12000004,East Midlands,region,2021-08-10,10285
E12000004,East Midlands,region,2021-08-09,9203
E12000004,East Midlands,region,2021-08-08,10493
E12000004,East Midlands,region,2021-08-07,16173
E12000004,East Midlands,region,2021-08-06,11354
E12000004,East Midlands,region,2021-08-05,9399
E12000004,East Midlands,region,2021-08-04,11837
E12000004,East Midlands,region,2021-08-03,7360
E12000004,East Midlands,region,2021-08-02,5300
E12000004,East Midlands,region,2021-08-01,8332
E12000004,East Midlands,region,2021-07-31,17012
E12000004,East Midlands,region,2021-07-30,9312
E12000004,East Midlands,region,2021-07-29,7587
E12000004,East Midlands,region,2021-07-28,9819
E12000004,East Midlands,region,2021-07-27,9145
E12000004,East Midlands,region,2021-07-26,8246
E12000004,East Midlands,region,2021-07-25,9149
E12000004,East Midlands,region,2021-07-24,15229
E12000004,East Midlands,region,2021-07-23,11215
E12000004,East Midlands,region,2021-07-22,12119
E12000004,East Midlands,region,2021-07-21,11269
E12000004,East Midlands,region,2021-07-20,9813
E12000004,East Midlands,region,2021-07-19,7423
E12000004,East Midlands,region,2021-07-18,11112
E12000004,East Midlands,region,2021-07-17,14270
E12000004,East Midlands,region,2021-07-16,10990
E12000004,East Midlands,region,2021-07-15,11235
E12000004,East Midlands,region,2021-07-14,8874
E12000004,East Midlands,region,2021-07-13,11232
E12000004,East Midlands,region,2021-07-12,5740
E12000004,East Midlands,region,2021-07-11,6933
E12000004,East Midlands,region,2021-07-10,14725
E12000004,East Midlands,region,2021-07-09,10107
E12000004,East Midlands,region,2021-07-08,10041
E12000004,East Midlands,region,2021-07-07,8779
E12000004,East Midlands,region,2021-07-06,5813
E12000004,East Midlands,region,2021-07-05,5127
E12000004,East Midlands,region,2021-07-04,9320
E12000004,East Midlands,region,2021-07-03,12892
E12000004,East Midlands,region,2021-07-02,9999
E12000004,East Midlands,region,2021-07-01,10715
E12000004,East Midlands,region,2021-06-30,8348
E12000004,East Midlands,region,2021-06-29,6385
E12000004,East Midlands,region,2021-06-28,6820
E12000004,East Midlands,region,2021-06-27,8930
E12000004,East Midlands,region,2021-06-26,13975
E12000004,East Midlands,region,2021-06-25,8909
E12000004,East Midlands,region,2021-06-24,9731
E12000004,East Midlands,region,2021-06-23,9153
E12000004,East Midlands,region,2021-06-22,8615
E12000004,East Midlands,region,2021-06-21,5511
E12000004,East Midlands,region,2021-06-20,5725
E12000004,East Midlands,region,2021-06-19,16138
E12000004,East Midlands,region,2021-06-18,11718
E12000004,East Midlands,region,2021-06-17,12990
E12000004,East Midlands,region,2021-06-16,13323
E12000004,East Midlands,region,2021-06-15,11230
E12000004,East Midlands,region,2021-06-14,12427
E12000004,East Midlands,region,2021-06-13,17707
E12000004,East Midlands,region,2021-06-12,32766
E12000004,East Midlands,region,2021-06-11,22684
E12000004,East Midlands,region,2021-06-10,23792
E12000004,East Midlands,region,2021-06-09,24246
E12000004,East Midlands,region,2021-06-08,23406
E12000004,East Midlands,region,2021-06-07,24794
E12000004,East Midlands,region,2021-06-06,32075
E12000004,East Midlands,region,2021-06-05,51314
E12000004,East Midlands,region,2021-06-04,33920
E12000004,East Midlands,region,2021-06-03,34095
E12000004,East Midlands,region,2021-06-02,32293
E12000004,East Midlands,region,2021-06-01,26527
E12000004,East Midlands,region,2021-05-31,16504
E12000004,East Midlands,region,2021-05-30,21790
E12000004,East Midlands,region,2021-05-29,37042
E12000004,East Midlands,region,2021-05-28,35959
E12000004,East Midlands,region,2021-05-27,32131
E12000004,East Midlands,region,2021-05-26,30732
E12000004,East Midlands,region,2021-05-25,28577
E12000004,East Midlands,region,2021-05-24,23109
E12000004,East Midlands,region,2021-05-23,21235
E12000004,East Midlands,region,2021-05-22,42852
E12000004,East Midlands,region,2021-05-21,30861
E12000004,East Midlands,region,2021-05-20,32679
E12000004,East Midlands,region,2021-05-19,24129
E12000004,East Midlands,region,2021-05-18,26599
E12000004,East Midlands,region,2021-05-17,18643
E12000004,East Midlands,region,2021-05-16,21116
E12000004,East Midlands,region,2021-05-15,33655
E12000004,East Midlands,region,2021-05-14,33797
E12000004,East Midlands,region,2021-05-13,37239
E12000004,East Midlands,region,2021-05-12,38943
E12000004,East Midlands,region,2021-05-11,32879
E12000004,East Midlands,region,2021-05-10,20551
E12000004,East Midlands,region,2021-05-09,20354
E12000004,East Midlands,region,2021-05-08,38649
E12000004,East Midlands,region,2021-05-07,36439
E12000004,East Midlands,region,2021-05-06,39002
E12000004,East Midlands,region,2021-05-05,30210
E12000004,East Midlands,region,2021-05-04,21505
E12000004,East Midlands,region,2021-05-03,14404
E12000004,East Midlands,region,2021-05-02,19873
E12000004,East Midlands,region,2021-05-01,30001
E12000004,East Midlands,region,2021-04-30,31415
E12000004,East Midlands,region,2021-04-29,37766
E12000004,East Midlands,region,2021-04-28,32862
E12000004,East Midlands,region,2021-04-27,27972
E12000004,East Midlands,region,2021-04-26,24240
E12000004,East Midlands,region,2021-04-25,25983
E12000004,East Midlands,region,2021-04-24,41701
E12000004,East Midlands,region,2021-04-23,37358
E12000004,East Midlands,region,2021-04-22,35166
E12000004,East Midlands,region,2021-04-21,34228
E12000004,East Midlands,region,2021-04-20,28140
E12000004,East Midlands,region,2021-04-19,18641
E12000004,East Midlands,region,2021-04-18,20385
E12000004,East Midlands,region,2021-04-17,35755
E12000004,East Midlands,region,2021-04-16,36655
E12000004,East Midlands,region,2021-04-15,33661
E12000004,East Midlands,region,2021-04-14,26056
E12000004,East Midlands,region,2021-04-13,21110
E12000004,East Midlands,region,2021-04-12,14307
E12000004,East Midlands,region,2021-04-11,16910
E12000004,East Midlands,region,2021-04-10,33933
E12000004,East Midlands,region,2021-04-09,36010
E12000004,East Midlands,region,2021-04-08,34654
E12000004,East Midlands,region,2021-04-07,28916
E12000004,East Midlands,region,2021-04-06,12451
E12000004,East Midlands,region,2021-04-05,5956
E12000004,East Midlands,region,2021-04-04,5686
E12000004,East Midlands,region,2021-04-03,12646
E12000004,East Midlands,region,2021-04-02,20384
E12000004,East Midlands,region,2021-04-01,27113
E12000004,East Midlands,region,2021-03-31,23311
E12000004,East Midlands,region,2021-03-30,16336
E12000004,East Midlands,region,2021-03-29,9689
E12000004,East Midlands,region,2021-03-28,8583
E12000004,East Midlands,region,2021-03-27,16636
E12000004,East Midlands,region,2021-03-26,16812
E12000004,East Midlands,region,2021-03-25,17993
E12000004,East Midlands,region,2021-03-24,16204
E12000004,East Midlands,region,2021-03-23,7253
E12000004,East Midlands,region,2021-03-22,4358
E12000004,East Midlands,region,2021-03-21,1388
E12000004,East Midlands,region,2021-03-20,4567
E12000004,East Midlands,region,2021-03-19,5501
E12000004,East Midlands,region,2021-03-18,6735
E12000004,East Midlands,region,2021-03-17,7883
E12000004,East Midlands,region,2021-03-16,4117
E12000004,East Midlands,region,2021-03-15,2011
E12000004,East Midlands,region,2021-03-14,904
E12000004,East Midlands,region,2021-03-13,2667
E12000004,East Midlands,region,2021-03-12,5188
E12000004,East Midlands,region,2021-03-11,3634
E12000004,East Midlands,region,2021-03-10,3407
E12000004,East Midlands,region,2021-03-09,2852
E12000004,East Midlands,region,2021-03-08,2913
E12000004,East Midlands,region,2021-03-07,1748
E12000004,East Midlands,region,2021-03-06,987
E12000004,East Midlands,region,2021-03-05,2152
E12000004,East Midlands,region,2021-03-04,3875
E12000004,East Midlands,region,2021-03-03,4017
E12000004,East Midlands,region,2021-03-02,2448
E12000004,East Midlands,region,2021-03-01,1303
E12000004,East Midlands,region,2021-02-28,1376
E12000004,East Midlands,region,2021-02-27,2101
E12000004,East Midlands,region,2021-02-26,2134
E12000004,East Midlands,region,2021-02-25,1789
E12000004,East Midlands,region,2021-02-24,1435
E12000004,East Midlands,region,2021-02-23,863
E12000004,East Midlands,region,2021-02-22,747
E12000004,East Midlands,region,2021-02-21,560
E12000004,East Midlands,region,2021-02-20,510
E12000004,East Midlands,region,2021-02-19,486
E12000004,East Midlands,region,2021-02-18,581
E12000004,East Midlands,region,2021-02-17,587
E12000004,East Midlands,region,2021-02-16,211
E12000004,East Midlands,region,2021-02-15,75
E12000004,East Midlands,region,2021-02-14,64
E12000004,East Midlands,region,2021-02-13,77
E12000004,East Midlands,region,2021-02-12,261
E12000004,East Midlands,region,2021-02-11,161
E12000004,East Midlands,region,2021-02-10,185
E12000004,East Midlands,region,2021-02-09,103
E12000004,East Midlands,region,2021-02-08,59
E12000004,East Midlands,region,2021-02-07,28
E12000004,East Midlands,region,2021-02-06,25
E12000004,East Midlands,region,2021-02-05,166
E12000004,East Midlands,region,2021-02-04,121
E12000004,East Midlands,region,2021-02-03,91
E12000004,East Midlands,region,2021-02-02,113
E12000004,East Midlands,region,2021-02-01,51
E12000004,East Midlands,region,2021-01-31,131
E12000004,East Midlands,region,2021-01-30,58
E12000004,East Midlands,region,2021-01-29,115
E12000004,East Midlands,region,2021-01-28,56
E12000004,East Midlands,region,2021-01-27,34
E12000004,East Midlands,region,2021-01-26,17
E12000004,East Midlands,region,2021-01-25,18
E12000004,East Midlands,region,2021-01-24,21
E12000004,East Midlands,region,2021-01-23,27
E12000004,East Midlands,region,2021-01-22,24
E12000004,East Midlands,region,2021-01-21,41
E12000004,East Midlands,region,2021-01-20,57
E12000004,East Midlands,region,2021-01-19,94
E12000004,East Midlands,region,2021-01-18,30
